,Term,P-value,Adjusted P-value,Overlap,Combined Score,Genes,Genes Ratio,Genes Number,CellType
464,CTNNB1 S45 Mutants Aren'T Phosphorylated,0.2865463596474417,0.5555983099690397,1/15,3.929120885513255,PPP2CB,0.0022471910112359553,1,HFFC6
465,CTNNB1 T41 Mutants Aren'T Phosphorylated,0.2865463596474417,0.5555983099690397,1/15,3.929120885513255,PPP2CB,0.0022471910112359553,1,HFFC6
466,Constitutive Signaling by EGFRvIII,0.2865463596474417,0.5555983099690397,1/15,3.929120885513255,EGFR,0.0022471910112359553,1,HFFC6
467,Depolymerization of the Nuclear Lamina,0.2865463596474417,0.5555983099690397,1/15,3.929120885513255,PRKCA,0.0022471910112359553,1,HFFC6
468,ERBB2 Regulates Cell Motility,0.2865463596474417,0.5555983099690397,1/15,3.929120885513255,EGFR,0.0022471910112359553,1,HFFC6
469,Eicosanoid Ligand-Binding Receptors,0.2865463596474417,0.5555983099690397,1/15,3.929120885513255,PTGFR,0.0022471910112359553,1,HFFC6
470,Phase 2 - Plateau Phase,0.2865463596474417,0.5555983099690397,1/15,3.929120885513255,CACNA1C,0.0022471910112359553,1,HFFC6
471,Regulation of Pyruvate Dehydrogenase (PDH) Complex,0.2865463596474417,0.5555983099690397,1/15,3.929120885513255,PDP1,0.0022471910112359553,1,HFFC6
472,Signaling by CTNNB1 Phospho-Site Mutants,0.2865463596474417,0.5555983099690397,1/15,3.929120885513255,PPP2CB,0.0022471910112359553,1,HFFC6
473,Signaling by EGFRvIII in Cancer,0.2865463596474417,0.5555983099690397,1/15,3.929120885513255,EGFR,0.0022471910112359553,1,HFFC6
474,Signaling by GSK3beta Mutants,0.2865463596474417,0.5555983099690397,1/15,3.929120885513255,PPP2CB,0.0022471910112359553,1,HFFC6
475,Metabolism of Fat-Soluble Vitamins,0.2895257365679962,0.5601958054183288,2/48,2.3733066811276458,RETSAT;HSPG2,0.0044943820224719105,2,HFFC6
476,Signaling by NOTCH3,0.2977891937974547,0.5661390624630404,2/49,2.2699577499506227,MAML2;EGFR,0.0044943820224719105,2,HFFC6
477,Signaling by TGFBR3,0.2977891937974547,0.5661390624630404,2/49,2.2699577499506227,INHBA;TGFBR2,0.0044943820224719105,2,HFFC6
