Experiment,Jump set,Gene count,Term,P-value,Adjusted P-value,Overlap,Combined Score,Genes,Genes Ratio,Genes Number
H1ESC small vs GM12878 large,without mids (small -> large),91,SARS-CoV Infections,0.6536874501455189,0.718213785450932,2/498,0.3825463596516628,SDC4;CRB3,0.02197802197802198,2
H1ESC small vs GM12878 large,without mids (small -> large),91,Vesicle-mediated Transport,0.6554782439507,0.718213785450932,3/752,0.3769603052438369,GJC1;CLTCL1;STON2,0.03296703296703297,3
H1ESC small vs GM12878 large,without mids (small -> large),91,Metabolism of Lipids,0.6608055834428131,0.7216692556020196,3/758,0.3666831966703098,TNFAIP8L3;OSBPL1A;CERS1,0.03296703296703297,3
H1ESC small vs GM12878 large,without mids (small -> large),91,SLC-mediated Transmembrane Transport,0.672896444296593,0.7324643262507177,1/249,0.3569359167567261,SLC24A3,0.01098901098901099,1
H1ESC small vs GM12878 large,without mids (small -> large),91,Cytokine Signaling in Immune System,0.6764369753508742,0.7339120124721903,3/776,0.3376162210022849,LAMA5;PELI2;MAPT,0.03296703296703297,3
H1ESC small vs GM12878 large,without mids (small -> large),91,Diseases of Metabolism,0.6943291826046418,0.7508706469861274,1/264,0.3097031318486623,SDC4,0.01098901098901099,1
H1ESC small vs GM12878 large,without mids (small -> large),91,Deubiquitination,0.6998061084752017,0.7543364545901525,1/268,0.2984322651770353,TNKS2,0.01098901098901099,1
H1ESC small vs GM12878 large,without mids (small -> large),91,Signaling by Nuclear Receptors,0.7025080700176087,0.754798314711476,1/270,0.2929857461007292,APOC1,0.01098901098901099,1
H1ESC small vs GM12878 large,without mids (small -> large),91,Interferon Signaling,0.7156613492076062,0.7664502191513718,1/280,0.2675077492662111,MAPT,0.01098901098901099,1
H1ESC small vs GM12878 large,without mids (small -> large),91,Metabolism of Carbohydrates,0.7282393144522162,0.7774130302190861,1/290,0.2446774796714868,SDC4,0.01098901098901099,1
H1ESC small vs GM12878 large,without mids (small -> large),91,RNA Polymerase II Transcription,0.7319349898378281,0.7776839285372354,5/1360,0.2543776051115742,CBX2;ZNF418;ZNF215;MYL9;ZNF521,0.054945054945054944,5
H1ESC small vs GM12878 large,without mids (small -> large),91,Gene Expression (Transcription),0.7342146973125413,0.7776839285372354,6/1615,0.2540441461517835,CBX2;ZNF418;DNMT3B;ZNF215;MYL9;ZNF521,0.06593406593406594,6
H1ESC small vs GM12878 large,without mids (small -> large),91,Antigen Processing Ubiquitination & Proteasome Degradation,0.7355203420502769,0.7776839285372354,1/296,0.2321103866769949,KLHL25,0.01098901098901099,1
H1ESC small vs GM12878 large,without mids (small -> large),91,G Alpha (I) Signalling Events,0.7584251255185213,0.7993560053084098,1/316,0.1954730683491305,PRKCA,0.01098901098901099,1
H1ESC small vs GM12878 large,without mids (small -> large),91,Metabolism,0.7679532127835829,0.8068369197599669,8/2181,0.2128616181327463,SULT2B1;SDC4;NAALAD2;TNFAIP8L3;PRKCA;CHAC1;OSBPL1A;CERS1,0.08791208791208792,8
H1ESC small vs GM12878 large,without mids (small -> large),91,GPCR Downstream Signalling,0.7773493097240342,0.8141324000895247,2/633,0.1769118973643163,PRKCA;NTSR1,0.02197802197802198,2
H1ESC small vs GM12878 large,without mids (small -> large),91,Sensory Perception,0.7825794164589195,0.8170325983156015,2/640,0.1702506465774511,SDC4;PRKCA,0.02197802197802198,2
H1ESC small vs GM12878 large,without mids (small -> large),91,Post-translational Protein Modification,0.7856244102840707,0.8176404520824812,5/1457,0.1825774791563287,KLHL25;TNKS2;CBX2;DNMT3B;SCG3,0.054945054945054944,5
H1ESC small vs GM12878 large,without mids (small -> large),91,Metabolism of Amino Acids and Derivatives,0.8003330333107358,0.8303455220598884,1/358,0.138630332619429,NAALAD2,0.01098901098901099,1
H1ESC small vs GM12878 large,without mids (small -> large),91,M Phase,0.8126364980080562,0.8404838546376157,1/372,0.1241727147568356,PRKCA,0.01098901098901099,1
H1ESC small vs GM12878 large,without mids (small -> large),91,Cellular Responses to Stress,0.8701562097896464,0.8971796945657223,2/787,0.077900066078961,CBX2;CHAC1,0.02197802197802198,2
H1ESC small vs GM12878 large,without mids (small -> large),91,Neutrophil Degranulation,0.8844125608443167,0.9090556352950871,1/478,0.0568684450019918,TIMP2,0.01098901098901099,1
H1ESC small vs GM12878 large,without mids (small -> large),91,"Cell Cycle, Mitotic",0.902852674245338,0.9251453328686796,1/516,0.0437376762722518,PRKCA,0.01098901098901099,1
H1ESC small vs GM12878 large,without mids (small -> large),91,Metabolism of Proteins,0.9086228407462736,0.9267132789887066,6/2067,0.0599947246892328,KLHL25;TNKS2;CBX2;KIF13A;DNMT3B;SCG3,0.06593406593406594,6
H1ESC small vs GM12878 large,without mids (small -> large),91,Cellular Responses to Stimuli,0.9099654486455372,0.9267132789887066,2/887,0.0466284145833398,CBX2;CHAC1,0.02197802197802198,2
H1ESC small vs GM12878 large,without mids (small -> large),91,Cell Cycle,0.9472663715064996,0.9589640459848408,1/649,0.0183005749425683,PRKCA,0.01098901098901099,1
H1ESC small vs GM12878 large,without mids (small -> large),91,Viral Infection Pathways,0.9474102622982764,0.9589640459848408,2/1029,0.0228356534194356,SDC4;CRB3,0.02197802197802198,2
H1ESC small vs GM12878 large,without mids (small -> large),91,Disease,0.9669713683256252,0.971504859164316,5/2131,0.0167241744701829,NRG3;SDC4;TNKS2;DNMT3B;CRB3,0.054945054945054944,5
H1ESC small vs GM12878 large,without mids (small -> large),91,Innate Immune System,0.967077582175044,0.971504859164316,2/1149,0.0125896464612598,PELI2;TIMP2,0.02197802197802198,2
H1ESC small vs GM12878 large,without mids (small -> large),91,Metabolism of RNA,0.9685786397090016,0.971504859164316,1/761,0.0091418541263128,PRKCA,0.01098901098901099,1
H1ESC small vs GM12878 large,without mids (small -> large),91,Infectious Disease,0.9828103638823306,0.9828103638823306,2/1311,0.0056644417586882,SDC4;CRB3,0.02197802197802198,2
H1ESC small vs HFFC6 large,without mids (small -> large),95,Cell-cell Junction Organization,0.0073197692939391,0.3997888168736686,3/92,39.58969412177336,PARD6B;CDH1;SDK2,0.031578947368421054,3
H1ESC small vs HFFC6 large,without mids (small -> large),95,Cell Junction Organization,0.0146941872449481,0.3997888168736686,3/119,26.03455479244566,PARD6B;CDH1;SDK2,0.031578947368421054,3
H1ESC small vs HFFC6 large,without mids (small -> large),95,L1CAM Interactions,0.01502502040955,0.3997888168736686,3/120,25.67456502947887,RPS6KA5;LAMA1;SPTBN2,0.031578947368421054,3
H1ESC small vs HFFC6 large,without mids (small -> large),95,Serotonin and Melatonin Biosynthesis,0.0213178505521487,0.3997888168736686,1/5,225.34667975778615,TPH2,0.010526315789473684,1
H1ESC small vs HFFC6 large,without mids (small -> large),95,"Sodium-coupled Sulphate, Di- and Tri-Carboxylate Transporters",0.0213178505521487,0.3997888168736686,1/5,225.34667975778615,SLC13A3,0.010526315789473684,1
H1ESC small vs HFFC6 large,without mids (small -> large),95,IRS Activation,0.0213178505521487,0.3997888168736686,1/5,225.34667975778615,INSR,0.010526315789473684,1
H1ESC small vs HFFC6 large,without mids (small -> large),95,Defective LFNG Causes SCDO3,0.0213178505521487,0.3997888168736686,1/5,225.34667975778615,NOTCH3,0.010526315789473684,1
H1ESC small vs HFFC6 large,without mids (small -> large),95,Neurexins and Neuroligins,0.0250324151957849,0.3997888168736686,2/57,31.702045204893388,NRXN3;DLGAP1,0.021052631578947368,2
H1ESC small vs HFFC6 large,without mids (small -> large),95,Diseases of Glycosylation,0.0251134361013944,0.3997888168736686,3/146,18.41182798733701,NOTCH3;CHST6;ADAMTS17,0.031578947368421054,3
H1ESC small vs HFFC6 large,without mids (small -> large),95,Pre-NOTCH Processing in the Endoplasmic Reticulum,0.025527220063161,0.3997888168736686,1/6,171.82684693856828,NOTCH3,0.010526315789473684,1
H1ESC small vs HFFC6 large,without mids (small -> large),95,Signaling by ERBB4,0.025855110939157,0.3997888168736686,2/58,30.86134973425539,NRG3;GABRG3,0.021052631578947368,2
H1ESC small vs HFFC6 large,without mids (small -> large),95,Epithelial-Mesenchymal Transition (EMT) During Gastrulation,0.0297186959454334,0.3997888168736686,1/7,137.2472719605343,CDH1,0.010526315789473684,1
H1ESC small vs HFFC6 large,without mids (small -> large),95,CREB Phosphorylation,0.0297186959454334,0.3997888168736686,1/7,137.2472719605343,RPS6KA5,0.010526315789473684,1
H1ESC small vs HFFC6 large,without mids (small -> large),95,NCAM Signaling for Neurite Out-Growth,0.0301300741394296,0.3997888168736686,2/63,27.138876377223244,RPS6KA5;SPTBN2,0.021052631578947368,2
H1ESC small vs HFFC6 large,without mids (small -> large),95,Cell-Cell Communication,0.0302472472649191,0.3997888168736686,3/157,16.2245496650366,PARD6B;CDH1;SDK2,0.031578947368421054,3
H1ESC small vs HFFC6 large,without mids (small -> large),95,PIP3 Activates AKT Signaling,0.0330470225313542,0.3997888168736686,4/281,11.79161928141754,PREX2;PHC1;NRG3;INSR,0.042105263157894736,4
H1ESC small vs HFFC6 large,without mids (small -> large),95,Noncanonical Activation of NOTCH3,0.0338923530455285,0.3997888168736686,1/8,113.23790361856584,NOTCH3,0.010526315789473684,1
H1ESC small vs HFFC6 large,without mids (small -> large),95,Insulin-like Growth Factor-2 mRNA Binding Proteins (IGF2BPs IMPs VICKZs) Bind RNA,0.0338923530455285,0.3997888168736686,1/8,113.23790361856584,IGF2BP1,0.010526315789473684,1
H1ESC small vs HFFC6 large,without mids (small -> large),95,Defective CHST6 Causes MCDC1,0.0338923530455285,0.3997888168736686,1/8,113.23790361856584,CHST6,0.010526315789473684,1
H1ESC small vs HFFC6 large,without mids (small -> large),95,Diseases Associated With O-glycosylation of Proteins,0.0375045710905225,0.3997888168736686,2/71,22.483415742857915,NOTCH3;ADAMTS17,0.021052631578947368,2
H1ESC small vs HFFC6 large,without mids (small -> large),95,Sperm Motility And Taxes,0.038048266007532,0.3997888168736686,1/9,95.69223347722578,CATSPERB,0.010526315789473684,1
H1ESC small vs HFFC6 large,without mids (small -> large),95,RHO GTPases Activate Rhotekin and Rhophilins,0.038048266007532,0.3997888168736686,1/9,95.69223347722578,RHPN2,0.010526315789473684,1
H1ESC small vs HFFC6 large,without mids (small -> large),95,Signal Attenuation,0.0421865092184754,0.3997888168736686,1/10,82.36909635390154,INSR,0.010526315789473684,1
H1ESC small vs HFFC6 large,without mids (small -> large),95,PI3K Events in ERBB4 Signaling,0.0421865092184754,0.3997888168736686,1/10,82.36909635390154,NRG3,0.010526315789473684,1
H1ESC small vs HFFC6 large,without mids (small -> large),95,InlA-mediated Entry of Listeria Monocytogenes Into Host Cells,0.0421865092184754,0.3997888168736686,1/10,82.36909635390154,CDH1,0.010526315789473684,1
H1ESC small vs HFFC6 large,without mids (small -> large),95,Regulation of Endogenous Retroelements by KRAB-ZFP Proteins,0.0424280572502087,0.3997888168736686,2/76,20.17159488240805,ZNF33A;ZNF519,0.021052631578947368,2
H1ESC small vs HFFC6 large,without mids (small -> large),95,Apoptotic Cleavage of Cell Adhesion Proteins,0.0463071568006132,0.3997888168736686,1/11,71.94614007723759,CDH1,0.010526315789473684,1
H1ESC small vs HFFC6 large,without mids (small -> large),95,Intracellular Signaling by Second Messengers,0.0496996474723897,0.3997888168736686,4/321,9.052156733459771,PREX2;PHC1;NRG3;INSR,0.042105263157894736,4
H1ESC small vs HFFC6 large,without mids (small -> large),95,Synthesis of PE,0.0544959601278673,0.3997888168736686,1/13,56.77199069596926,CHKA,0.010526315789473684,1
H1ESC small vs HFFC6 large,without mids (small -> large),95,Telomere C-strand Synthesis Initiation,0.0544959601278673,0.3997888168736686,1/13,56.77199069596926,TERF1,0.010526315789473684,1
H1ESC small vs HFFC6 large,without mids (small -> large),95,ERBB2 Activates PTK6 Signaling,0.0544959601278673,0.3997888168736686,1/13,56.77199069596926,NRG3,0.010526315789473684,1
H1ESC small vs HFFC6 large,without mids (small -> large),95,Protein-protein Interactions at Synapses,0.0551496350594298,0.3997888168736686,2/88,15.906893057840293,NRXN3;DLGAP1,0.021052631578947368,2
H1ESC small vs HFFC6 large,without mids (small -> large),95,SHC1 Events in ERBB4 Signaling,0.0585642627035488,0.3997888168736686,1/14,51.10559906499446,NRG3,0.010526315789473684,1
H1ESC small vs HFFC6 large,without mids (small -> large),95,Glutamate and Glutamine Metabolism,0.0585642627035488,0.3997888168736686,1/14,51.10559906499446,RIMKLB,0.010526315789473684,1
H1ESC small vs HFFC6 large,without mids (small -> large),95,ERBB2 Regulates Cell Motility,0.0626152632725983,0.3997888168736686,1/15,46.33432734971711,NRG3,0.010526315789473684,1
H1ESC small vs HFFC6 large,without mids (small -> large),95,SUMOylation of DNA Methylation Proteins,0.0666490345194074,0.3997888168736686,1/16,42.26882712102443,PHC1,0.010526315789473684,1
H1ESC small vs HFFC6 large,without mids (small -> large),95,GRB2 Events in ERBB2 Signaling,0.0666490345194074,0.3997888168736686,1/16,42.26882712102443,NRG3,0.010526315789473684,1
H1ESC small vs HFFC6 large,without mids (small -> large),95,PI3K Events in ERBB2 Signaling,0.0666490345194074,0.3997888168736686,1/16,42.26882712102443,NRG3,0.010526315789473684,1
H1ESC small vs HFFC6 large,without mids (small -> large),95,Removal of the Flap Intermediate From the C-strand,0.0706656488135395,0.3997888168736686,1/17,38.768849097220134,TERF1,0.010526315789473684,1
H1ESC small vs HFFC6 large,without mids (small -> large),95,Adaptive Immune System,0.0745439876128119,0.3997888168736686,7/854,5.178879425271034,CXADR;KLHL25;CDH1;RNF138;FBXO27;OSBPL1A;SPTBN2,0.07368421052631578,7
H1ESC small vs HFFC6 large,without mids (small -> large),95,Formation of Definitive Endoderm,0.0746651782709374,0.3997888168736686,1/18,35.728422579909434,CDH1,0.010526315789473684,1
H1ESC small vs HFFC6 large,without mids (small -> large),95,Pre-NOTCH Processing in Golgi,0.0746651782709374,0.3997888168736686,1/18,35.728422579909434,NOTCH3,0.010526315789473684,1
H1ESC small vs HFFC6 large,without mids (small -> large),95,Lewis Blood Group Biosynthesis,0.0746651782709374,0.3997888168736686,1/18,35.728422579909434,FUT2,0.010526315789473684,1
H1ESC small vs HFFC6 large,without mids (small -> large),95,Metabolism of Amine-Derived Hormones,0.0746651782709374,0.3997888168736686,1/18,35.728422579909434,TPH2,0.010526315789473684,1
H1ESC small vs HFFC6 large,without mids (small -> large),95,Sphingolipid Metabolism,0.0775903707054576,0.3997888168736686,2/107,11.48253591488967,CERS4;FUT2,0.021052631578947368,2
H1ESC small vs HFFC6 large,without mids (small -> large),95,Glycosphingolipid Biosynthesis,0.0786476946512038,0.3997888168736686,1/19,33.06607217254294,FUT2,0.010526315789473684,1
H1ESC small vs HFFC6 large,without mids (small -> large),95,Processive Synthesis on the C-strand of the Telomere,0.0786476946512038,0.3997888168736686,1/19,33.06607217254294,TERF1,0.010526315789473684,1
H1ESC small vs HFFC6 large,without mids (small -> large),95,Signaling by Receptor Tyrosine Kinases,0.0811693726206364,0.3997888168736686,5/536,5.658427458379985,RPS6KA5;NRG3;LAMA1;INSR;GABRG3,0.05263157894736842,5
H1ESC small vs HFFC6 large,without mids (small -> large),95,Generic Transcription Pathway,0.0815504064994814,0.3997888168736686,9/1230,4.485271330863236,ZNF100;ZNF33A;NOTCH3;ZFP14;PHC1;RBFOX3;ZNF519;ZNF724;ZNF43,0.09473684210526316,9
H1ESC small vs HFFC6 large,without mids (small -> large),95,"PI5P, PP2A and IER3 Regulate PI3K AKT Signaling",0.0826289557325729,0.3997888168736686,2/111,10.786738767741424,NRG3;INSR,0.021052631578947368,2
H1ESC small vs HFFC6 large,without mids (small -> large),95,Regulation of Endogenous Retroelements,0.0826289557325729,0.3997888168736686,2/111,10.786738767741424,ZNF33A;ZNF519,0.021052631578947368,2
H1ESC small vs HFFC6 large,without mids (small -> large),95,Formation of the Ureteric Bud,0.0865619739356447,0.3997888168736686,1/21,28.634424919991112,EYA1,0.010526315789473684,1
H1ESC small vs HFFC6 large,without mids (small -> large),95,CD209 (DC-SIGN) Signaling,0.0865619739356447,0.3997888168736686,1/21,28.634424919991112,RPS6KA5,0.010526315789473684,1
H1ESC small vs HFFC6 large,without mids (small -> large),95,Inactivation of APC C via Direct Inhibition of the APC C Complex,0.0865619739356447,0.3997888168736686,1/21,28.634424919991112,BUB1B,0.010526315789473684,1
H1ESC small vs HFFC6 large,without mids (small -> large),95,Inhib of Proteolytic Activity of APC C Required for Onset of Anaphase by Mitotic Spindle Checkpoint,0.0865619739356447,0.3997888168736686,1/21,28.634424919991112,BUB1B,0.010526315789473684,1
H1ESC small vs HFFC6 large,without mids (small -> large),95,Signal Transduction,0.0899971113675679,0.3997888168736686,16/2613,3.6700764547154434,NOTCH3;PHC1;LAMA1;INSR;BUB1B;GABRG3;PREX2;PARD6B;RPS6KA5;NRG3;CDH1;IGF2BP1;RHPN2;PDE7A;RGS6;SPTBN2,0.16842105263157894,16
